Country,State,State ID,Country ID,Network Speed
Australia,Western Australia,1409,130,209
Australia,South Australia,1700,130,962
Australia,Tasmania,1881,130,196
India,Kerala,1846,147,287
India,Bangalore,1372,147,311
India,Delhi,1829,147,642
India,Hyderabad,1161,147,495
India,Punjab,1149,147,218
India,Pune,1937,147,501
China,Hainan,1692,165,531
China,Gansu,1121,165,520
China,Shichugan,1220,165,506
China,Fujian,1046,165,465
China,Liaonin,1537,165,599
China,Chethua,1661,165,639
USA,California,1936,128,994
USA,Texas,1052,128,715
USA,Florida,1183,128,950
USA,Alaska,1370,128,980
USA,Hawaii,1745,128,707
USA,Virginia,1610,128,742
Canada,Alberta,1108,148,271
Canada,British Columbia,1690,148,996
Canada,New Brunswick,1996,148,66
Canada,Ontario,1752,148,543
Canada,Nova Scotia,1778,148,857
Canada,Alberta,1108,148,102
Canada,British Columbia,1690,148,919
Canada,New Brunswick,1996,148,840
Canada,Ontario,1752,148,10
Canada,Nova Scotia,1778,148,914
Japan,Hokkaido,1246,165,535
Japan,Tohoku,1252,165,56
Japan,Kanto,1478,165,177
Japan,Chubu,1731,165,920
Japan,Kinki,1564,165,443
Japan,Chugoku,1463,165,369
Australia,New South Wales,1346,130,734
Australia,Victoria,1721,130,692
Australia,Queensland,1586,130,610
Australia,Western Australia,1409,130,535
Australia,South Australia,1700,130,605
Australia,Tasmania,1881,130,478
India,Kerala,1846,147,460
India,Bangalore,1372,147,392
India,Delhi,1829,147,72
India,Hyderabad,1161,147,85
India,Punjab,1149,147,3
India,Pune,1937,147,129
China,Hainan,1692,165,655
China,Gansu,1121,165,744
China,Shichugan,1220,165,152
China,Fujian,1046,165,646
China,Liaonin,1537,165,955
China,Chethua,1661,165,654
USA,California,1936,128,530
USA,Texas,1052,128,715
USA,Florida,1183,128,167
USA,Alaska,1370,128,893
USA,Hawaii,1745,128,180
USA,Virginia,1610,128,148
India,Kerala,1846,147,135
India,Bangalore,1372,147,244
India,Delhi,1829,147,640
India,Hyderabad,1161,147,148
India,Punjab,1149,147,521
India,Pune,1937,147,82
China,Hainan,1692,165,144
China,Gansu,1121,165,807
China,Shichugan,1220,165,245
China,Fujian,1046,165,216
China,Liaonin,1537,165,550
China,Chethua,1661,165,732
USA,California,1936,128,520
USA,Texas,1052,128,242
USA,Florida,1183,128,351
USA,Alaska,1370,128,756
USA,Hawaii,1745,128,605
USA,Virginia,1610,128,946
Canada,Alberta,1108,148,387
Canada,British Columbia,1690,148,538
Canada,New Brunswick,1996,148,914
Canada,Ontario,1752,148,870
Canada,Nova Scotia,1778,148,836
Japan,Hokkaido,1246,165,748
Japan,Tohoku,1252,165,7
Japan,Kanto,1478,165,311
Japan,Chubu,1731,165,281
Japan,Kinki,1564,165,193
Japan,Chugoku,1463,165,587
Australia,New South Wales,1346,130,730
Australia,Victoria,1721,130,853
Australia,Queensland,1586,130,130
Australia,Western Australia,1409,130,428
Australia,South Australia,1700,130,244
Australia,Tasmania,1881,130,108
Canada,Alberta,1108,148,105
Canada,British Columbia,1690,148,550
Canada,New Brunswick,1996,148,588
Canada,Ontario,1752,148,744
Canada,Nova Scotia,1778,148,731
Japan,Hokkaido,1246,165,312
Japan,Tohoku,1252,165,411
Japan,Kanto,1478,165,644
Japan,Chubu,1731,165,516
Japan,Kinki,1564,165,629
Japan,Chugoku,1463,165,292
Australia,New South Wales,1346,130,953
Australia,Victoria,1721,130,130
Australia,Queensland,1586,130,170
Australia,Western Australia,1409,130,361
Australia,South Australia,1700,130,963
Australia,Tasmania,1881,130,911
India,Kerala,1846,147,977
India,Bangalore,1372,147,86
India,Delhi,1829,147,243
India,Hyderabad,1161,147,63
India,Punjab,1149,147,779
India,Pune,1937,147,405
China,Hainan,1692,165,339
China,Gansu,1121,165,177
China,Shichugan,1220,165,853
China,Fujian,1046,165,815
China,Liaonin,1537,165,530
China,Chethua,1661,165,972
USA,California,1936,128,957
USA,Texas,1052,128,469
USA,Florida,1183,128,431
USA,Alaska,1370,128,679
USA,Hawaii,1745,128,223
USA,Virginia,1610,128,733
India,Kerala,1846,147,698
India,Bangalore,1372,147,719
India,Delhi,1829,147,514
India,Hyderabad,1161,147,800
India,Punjab,1149,147,922
India,Pune,1937,147,235
China,Hainan,1692,165,547
China,Gansu,1121,165,646
China,Shichugan,1220,165,856
China,Fujian,1046,165,661
China,Liaonin,1537,165,774
China,Chethua,1661,165,929
USA,California,1936,128,450
USA,Texas,1052,128,677
USA,Florida,1183,128,52
USA,Alaska,1370,128,921
USA,Hawaii,1745,128,243
USA,Virginia,1610,128,903
Canada,Alberta,1108,148,259
Canada,British Columbia,1690,148,986
Canada,New Brunswick,1996,148,638
Canada,Ontario,1752,148,706
Canada,Nova Scotia,1778,148,843
Japan,Hokkaido,1246,165,497
Japan,Tohoku,1252,165,406
Japan,Kanto,1478,165,506
Japan,Chubu,1731,165,190
Japan,Kinki,1564,165,564
Japan,Chugoku,1463,165,116
Australia,New South Wales,1346,130,89
Australia,Victoria,1721,130,935
Australia,Queensland,1586,130,788
Australia,Western Australia,1409,130,232
Australia,South Australia,1700,130,710
Australia,Tasmania,1881,130,390
Australia,New South Wales,1346,130,562
Australia,Victoria,1721,130,296
Australia,Queensland,1586,130,547
Australia,Western Australia,1409,130,747
Australia,South Australia,1700,130,863
Australia,Tasmania,1881,130,487
India,Kerala,1846,147,597
India,Bangalore,1372,147,938
India,Delhi,1829,147,135
India,Hyderabad,1161,147,380
India,Punjab,1149,147,130
India,Pune,1937,147,69
China,Hainan,1692,165,279
China,Gansu,1121,165,802
China,Shichugan,1220,165,37
China,Fujian,1046,165,150
China,Liaonin,1537,165,436
China,Chethua,1661,165,35
USA,California,1936,128,325
USA,Texas,1052,128,458
USA,Florida,1183,128,671
USA,Alaska,1370,128,673
USA,Hawaii,1745,128,632
USA,Virginia,1610,128,665
Canada,Alberta,1108,148,833
Canada,British Columbia,1690,148,892
Canada,New Brunswick,1996,148,550
Canada,Ontario,1752,148,551
Canada,Nova Scotia,1778,148,64
Japan,Hokkaido,1246,165,830
Japan,Tohoku,1252,165,648
Japan,Kanto,1478,165,524
Japan,Chubu,1731,165,14
Japan,Kinki,1564,165,480
Japan,Chugoku,1463,165,534
India,Kerala,1846,147,709
India,Bangalore,1372,147,461
India,Delhi,1829,147,249
India,Hyderabad,1161,147,362
India,Punjab,1149,147,689
India,Pune,1937,147,606
China,Hainan,1692,165,702
China,Gansu,1121,165,373
China,Shichugan,1220,165,294
China,Fujian,1046,165,120
China,Liaonin,1537,165,228
China,Chethua,1661,165,671
USA,California,1936,128,195
USA,Texas,1052,128,387
USA,Florida,1183,128,999
USA,Alaska,1370,128,699
USA,Hawaii,1745,128,235
USA,Virginia,1610,128,167
Canada,Alberta,1108,148,78
Canada,British Columbia,1690,148,109
Canada,New Brunswick,1996,148,391
Canada,Ontario,1752,148,562
Canada,Nova Scotia,1778,148,989
Japan,Hokkaido,1246,165,229
Japan,Tohoku,1252,165,443
Japan,Kanto,1478,165,203
Japan,Chubu,1731,165,612
Japan,Kinki,1564,165,377
Japan,Chugoku,1463,165,71
Australia,New South Wales,1346,130,142
Australia,Victoria,1721,130,478
Australia,Queensland,1586,130,523
Australia,Western Australia,1409,130,62
Australia,South Australia,1700,130,400
Australia,Tasmania,1881,130,366
India,Kerala,1846,147,311
India,Bangalore,1372,147,948
India,Delhi,1829,147,497
India,Hyderabad,1161,147,531
India,Punjab,1149,147,358
India,Pune,1937,147,528
China,Hainan,1692,165,433
China,Gansu,1121,165,38
China,Shichugan,1220,165,232
China,Fujian,1046,165,570
China,Liaonin,1537,165,625
China,Chethua,1661,165,104
USA,California,1936,128,334
USA,Texas,1052,128,83
USA,Florida,1183,128,459
USA,Alaska,1370,128,839
USA,Hawaii,1745,128,28
USA,Virginia,1610,128,337
Canada,Alberta,1108,148,309
Canada,British Columbia,1690,148,903
Canada,New Brunswick,1996,148,847
Canada,Ontario,1752,148,733
Canada,Nova Scotia,1778,148,341
Japan,Hokkaido,1246,165,852
Japan,Tohoku,1252,165,56
Japan,Kanto,1478,165,453
Japan,Chubu,1731,165,557
Japan,Kinki,1564,165,132
Japan,Chugoku,1463,165,48
Australia,New South Wales,1346,130,36
Australia,Victoria,1721,130,35
Australia,Queensland,1586,130,135
Australia,Western Australia,1409,130,120
Australia,South Australia,1700,130,580
Australia,Tasmania,1881,130,320
Japan,Hokkaido,1246,165,363
Japan,Tohoku,1252,165,401
Japan,Kanto,1478,165,682
Japan,Chubu,1731,165,411
Japan,Kinki,1564,165,471
Japan,Chugoku,1463,165,455
Australia,New South Wales,1346,130,877
Australia,Victoria,1721,130,26
Australia,Queensland,1586,130,664
Australia,Western Australia,1409,130,913
Australia,South Australia,1700,130,676
Australia,Tasmania,1881,130,929
India,Kerala,1846,147,962
India,Bangalore,1372,147,223
India,Delhi,1829,147,26
India,Hyderabad,1161,147,490
India,Punjab,1149,147,229
India,Pune,1937,147,883
China,Hainan,1692,165,282
China,Gansu,1121,165,199
China,Shichugan,1220,165,172
China,Fujian,1046,165,501
China,Liaonin,1537,165,422
China,Chethua,1661,165,55
USA,California,1936,128,266
USA,Texas,1052,128,972
USA,Florida,1183,128,410
USA,Alaska,1370,128,772
USA,Hawaii,1745,128,342
USA,Virginia,1610,128,756
Canada,Alberta,1108,148,902
Canada,British Columbia,1690,148,141
Canada,New Brunswick,1996,148,105
Canada,Ontario,1752,148,362
Canada,Nova Scotia,1778,148,447
Australia,New South Wales,1346,130,631
Australia,Victoria,1721,130,691
Australia,Queensland,1586,130,521
Australia,Western Australia,1409,130,943
Australia,South Australia,1700,130,109
Australia,Tasmania,1881,130,438
India,Kerala,1846,147,849
India,Bangalore,1372,147,856
India,Delhi,1829,147,177
India,Hyderabad,1161,147,569
India,Punjab,1149,147,760
India,Pune,1937,147,960
China,Hainan,1692,165,292
China,Gansu,1121,165,863
China,Shichugan,1220,165,980
China,Fujian,1046,165,968
China,Liaonin,1537,165,2
China,Chethua,1661,165,911
USA,California,1936,128,108
USA,Texas,1052,128,232
USA,Florida,1183,128,975
USA,Alaska,1370,128,323
USA,Hawaii,1745,128,604
USA,Virginia,1610,128,247
Canada,Alberta,1108,148,216
Canada,British Columbia,1690,148,258
Canada,New Brunswick,1996,148,565
Canada,Ontario,1752,148,903
Canada,Nova Scotia,1778,148,468
Japan,Hokkaido,1246,165,652
Japan,Tohoku,1252,165,686
Japan,Kanto,1478,165,445
Japan,Chubu,1731,165,272
Japan,Kinki,1564,165,862
Japan,Chugoku,1463,165,153
India,Kerala,1846,147,671
India,Bangalore,1372,147,831
India,Delhi,1829,147,131
India,Hyderabad,1161,147,149
India,Punjab,1149,147,384
India,Pune,1937,147,101
China,Hainan,1692,165,178
China,Gansu,1121,165,73
China,Shichugan,1220,165,867
China,Fujian,1046,165,342
China,Liaonin,1537,165,16
China,Chethua,1661,165,470
USA,California,1936,128,65
USA,Texas,1052,128,428
USA,Florida,1183,128,899
USA,Alaska,1370,128,375
USA,Hawaii,1745,128,341
USA,Virginia,1610,128,269
Canada,Alberta,1108,148,159
Canada,British Columbia,1690,148,968
Canada,New Brunswick,1996,148,280
Canada,Ontario,1752,148,404
Canada,Nova Scotia,1778,148,115
Japan,Hokkaido,1246,165,175
Japan,Tohoku,1252,165,763
Japan,Kanto,1478,165,911
Japan,Chubu,1731,165,438
Japan,Kinki,1564,165,128
Japan,Chugoku,1463,165,645
Australia,New South Wales,1346,130,513
Australia,Victoria,1721,130,445
Australia,Queensland,1586,130,258
Australia,Western Australia,1409,130,628
Australia,South Australia,1700,130,940
Australia,Tasmania,1881,130,646
India,Kerala,1846,147,544
India,Bangalore,1372,147,542
India,Delhi,1829,147,461
India,Hyderabad,1161,147,981
India,Punjab,1149,147,359
India,Pune,1937,147,610
China,Hainan,1692,165,156
China,Gansu,1121,165,168
China,Shichugan,1220,165,974
China,Fujian,1046,165,806
China,Liaonin,1537,165,57
China,Chethua,1661,165,881
USA,California,1936,128,345
USA,Texas,1052,128,456
USA,Florida,1183,128,353
USA,Alaska,1370,128,314
USA,Hawaii,1745,128,431
USA,Virginia,1610,128,390
Canada,Alberta,1108,148,391
Canada,British Columbia,1690,148,68
Canada,New Brunswick,1996,148,958
Canada,Ontario,1752,148,938
Canada,Nova Scotia,1778,148,944
Japan,Hokkaido,1246,165,794
Japan,Tohoku,1252,165,532
Japan,Kanto,1478,165,756
Japan,Chubu,1731,165,150
Japan,Kinki,1564,165,713
Japan,Chugoku,1463,165,397
Australia,New South Wales,1346,130,732
Australia,Victoria,1721,130,14
Australia,Queensland,1586,130,865
Australia,Western Australia,1409,130,861
Australia,South Australia,1700,130,966
Australia,Tasmania,1881,130,648
India,Kerala,1846,147,884
India,Bangalore,1372,147,429
India,Delhi,1829,147,680
India,Hyderabad,1161,147,710
India,Punjab,1149,147,974
India,Pune,1937,147,158
China,Hainan,1692,165,562
China,Gansu,1121,165,463
China,Shichugan,1220,165,279
China,Fujian,1046,165,68
China,Liaonin,1537,165,824
China,Chethua,1661,165,744
USA,California,1936,128,156
USA,Texas,1052,128,869
USA,Florida,1183,128,82
USA,Alaska,1370,128,640
USA,Hawaii,1745,128,178
USA,Virginia,1610,128,524
Canada,Alberta,1108,148,96
Canada,British Columbia,1690,148,338
Canada,New Brunswick,1996,148,665
Canada,Ontario,1752,148,36
Canada,Nova Scotia,1778,148,318
Japan,Hokkaido,1246,165,112
Japan,Tohoku,1252,165,394
Japan,Kanto,1478,165,565
Japan,Chubu,1731,165,382
Japan,Kinki,1564,165,551
Japan,Chugoku,1463,165,55
Australia,New South Wales,1346,130,654
Australia,Victoria,1721,130,551
Australia,Queensland,1586,130,570
Australia,Western Australia,1409,130,911
Australia,South Australia,1700,130,439
Australia,Tasmania,1881,130,214
India,Kerala,1846,147,459
India,Bangalore,1372,147,296
India,Delhi,1829,147,736
India,Hyderabad,1161,147,561
India,Punjab,1149,147,358
India,Pune,1937,147,174
China,Hainan,1692,165,692
China,Gansu,1121,165,693
China,Shichugan,1220,165,77
China,Fujian,1046,165,366
China,Liaonin,1537,165,375
China,Chethua,1661,165,667
USA,California,1936,128,955
USA,Texas,1052,128,835
USA,Florida,1183,128,532
USA,Alaska,1370,128,677
USA,Hawaii,1745,128,292
USA,Virginia,1610,128,968
Canada,Alberta,1108,148,209
Canada,British Columbia,1690,148,39
Canada,New Brunswick,1996,148,299
Canada,Ontario,1752,148,425
Canada,Nova Scotia,1778,148,678
Japan,Hokkaido,1246,165,833
Japan,Tohoku,1252,165,902
Japan,Kanto,1478,165,682
Japan,Chubu,1731,165,241
Japan,Kinki,1564,165,503
Japan,Chugoku,1463,165,390
Australia,New South Wales,1346,130,572
Australia,Victoria,1721,130,339
Australia,Queensland,1586,130,483
Australia,Western Australia,1409,130,106
Australia,South Australia,1700,130,814
Australia,Tasmania,1881,130,645
India,Kerala,1846,147,569
India,Bangalore,1372,147,64
India,Delhi,1829,147,961
India,Hyderabad,1161,147,262
India,Punjab,1149,147,857
India,Pune,1937,147,311
China,Hainan,1692,165,530
China,Gansu,1121,165,993
China,Shichugan,1220,165,868
China,Fujian,1046,165,46
China,Liaonin,1537,165,207
China,Chethua,1661,165,784
USA,California,1936,128,676
USA,Texas,1052,128,199
USA,Florida,1183,128,714
USA,Alaska,1370,128,569
USA,Hawaii,1745,128,144
USA,Virginia,1610,128,576
Canada,Alberta,1108,148,729
Canada,British Columbia,1690,148,852
Canada,New Brunswick,1996,148,426
Canada,Ontario,1752,148,340
Canada,Nova Scotia,1778,148,394
Japan,Hokkaido,1246,165,260
Japan,Tohoku,1252,165,763
Japan,Kanto,1478,165,864
Japan,Chubu,1731,165,805
Japan,Kinki,1564,165,588
Japan,Chugoku,1463,165,159
Australia,New South Wales,1346,130,688
Australia,Victoria,1721,130,618
Australia,Queensland,1586,130,292
Australia,Western Australia,1409,130,587
Australia,South Australia,1700,130,910
Australia,Tasmania,1881,130,100
Japan,Hokkaido,1246,165,538
Japan,Tohoku,1252,165,146
Japan,Kanto,1478,165,816
Japan,Chubu,1731,165,612
Japan,Kinki,1564,165,454
Japan,Chugoku,1463,165,742
Australia,New South Wales,1346,130,907
Australia,Victoria,1721,130,767
Australia,Queensland,1586,130,160
Australia,Western Australia,1409,130,123
Australia,South Australia,1700,130,99
Australia,Tasmania,1881,130,740
India,Kerala,1846,147,752
India,Bangalore,1372,147,887
India,Delhi,1829,147,141
India,Hyderabad,1161,147,117
India,Punjab,1149,147,429
India,Pune,1937,147,213
China,Hainan,1692,165,482
China,Gansu,1121,165,932
China,Shichugan,1220,165,640
China,Fujian,1046,165,755
China,Liaonin,1537,165,93
China,Chethua,1661,165,134
USA,California,1936,128,196
USA,Texas,1052,128,260
USA,Florida,1183,128,766
USA,Alaska,1370,128,302
USA,Hawaii,1745,128,638
USA,Virginia,1610,128,390
Canada,Alberta,1108,148,34
Canada,British Columbia,1690,148,852
Canada,New Brunswick,1996,148,290
Canada,Ontario,1752,148,961
Canada,Nova Scotia,1778,148,219
USA,California,1936,128,857
USA,Texas,1052,128,517
USA,Florida,1183,128,360
USA,Alaska,1370,128,326
USA,Hawaii,1745,128,181
USA,Virginia,1610,128,290
Canada,Alberta,1108,148,686
Canada,British Columbia,1690,148,697
Canada,New Brunswick,1996,148,972
Canada,Ontario,1752,148,914
Canada,Nova Scotia,1778,148,786
Japan,Hokkaido,1246,165,881
Japan,Tohoku,1252,165,907
Japan,Kanto,1478,165,246
Japan,Chubu,1731,165,711
Japan,Kinki,1564,165,874
Japan,Chugoku,1463,165,728
Australia,New South Wales,1346,130,241
Australia,Victoria,1721,130,356
Australia,Queensland,1586,130,183
Australia,Western Australia,1409,130,434
Australia,South Australia,1700,130,59
Australia,Tasmania,1881,130,858
India,Kerala,1846,147,903
India,Bangalore,1372,147,771
India,Delhi,1829,147,591
India,Hyderabad,1161,147,885
India,Punjab,1149,147,46
India,Pune,1937,147,677
China,Hainan,1692,165,232
China,Gansu,1121,165,627
China,Shichugan,1220,165,967
China,Fujian,1046,165,744
China,Liaonin,1537,165,608
China,Chethua,1661,165,476
China,Hainan,1692,165,465
China,Gansu,1121,165,525
China,Shichugan,1220,165,429
China,Fujian,1046,165,793
China,Liaonin,1537,165,584
China,Chethua,1661,165,174
USA,California,1936,128,618
USA,Texas,1052,128,246
USA,Florida,1183,128,558
USA,Alaska,1370,128,890
USA,Hawaii,1745,128,34
USA,Virginia,1610,128,72
Canada,Alberta,1108,148,352
Canada,British Columbia,1690,148,437
Canada,New Brunswick,1996,148,111
Canada,Ontario,1752,148,976
Canada,Nova Scotia,1778,148,711
Japan,Hokkaido,1246,165,597
Japan,Tohoku,1252,165,542
Japan,Kanto,1478,165,533
Japan,Chubu,1731,165,656
Japan,Kinki,1564,165,776
Japan,Chugoku,1463,165,26
Australia,New South Wales,1346,130,763
Australia,Victoria,1721,130,365
Australia,Queensland,1586,130,241
Australia,Western Australia,1409,130,284
Australia,South Australia,1700,130,851
Australia,Tasmania,1881,130,836
India,Kerala,1846,147,699
India,Bangalore,1372,147,3
India,Delhi,1829,147,124
India,Hyderabad,1161,147,296
India,Punjab,1149,147,430
India,Pune,1937,147,757
Australia,New South Wales,1346,130,144
Australia,Victoria,1721,130,291
Australia,Queensland,1586,130,485
Australia,Western Australia,1409,130,228
Australia,South Australia,1700,130,804
Australia,Tasmania,1881,130,220
India,Kerala,1846,147,861
India,Bangalore,1372,147,954
India,Delhi,1829,147,0
India,Hyderabad,1161,147,338
India,Punjab,1149,147,225
India,Pune,1937,147,63
China,Hainan,1692,165,677
China,Gansu,1121,165,701
China,Shichugan,1220,165,144
China,Fujian,1046,165,539
China,Liaonin,1537,165,806
China,Chethua,1661,165,932
USA,California,1936,128,619
USA,Texas,1052,128,876
USA,Florida,1183,128,92
USA,Alaska,1370,128,208
USA,Hawaii,1745,128,417
USA,Virginia,1610,128,970
Canada,Alberta,1108,148,536
Canada,British Columbia,1690,148,981
Canada,New Brunswick,1996,148,328
Canada,Ontario,1752,148,743
Canada,Nova Scotia,1778,148,275
Japan,Hokkaido,1246,165,317
Japan,Tohoku,1252,165,324
Japan,Kanto,1478,165,675
Japan,Chubu,1731,165,176
Japan,Kinki,1564,165,418
Japan,Chugoku,1463,165,322
India,Kerala,1846,147,142
India,Bangalore,1372,147,728
India,Delhi,1829,147,613
India,Hyderabad,1161,147,325
India,Punjab,1149,147,825
India,Pune,1937,147,885
China,Hainan,1692,165,888
China,Gansu,1121,165,623
China,Shichugan,1220,165,597
China,Fujian,1046,165,297
China,Liaonin,1537,165,432
China,Chethua,1661,165,577
USA,California,1936,128,977
USA,Texas,1052,128,131
USA,Florida,1183,128,391
USA,Alaska,1370,128,3
USA,Hawaii,1745,128,428
USA,Virginia,1610,128,631
Canada,Alberta,1108,148,172
Canada,British Columbia,1690,148,77
Canada,New Brunswick,1996,148,412
Canada,Ontario,1752,148,387
Canada,Nova Scotia,1778,148,736
Japan,Hokkaido,1246,165,377
Japan,Tohoku,1252,165,780
Japan,Kanto,1478,165,865
Japan,Chubu,1731,165,289
Japan,Kinki,1564,165,991
Japan,Chugoku,1463,165,120
Australia,New South Wales,1346,130,83
Australia,Victoria,1721,130,584
Australia,Queensland,1586,130,29
Australia,Western Australia,1409,130,805
Australia,South Australia,1700,130,92
Australia,Tasmania,1881,130,263
Canada,Alberta,1108,148,641
Canada,British Columbia,1690,148,280
Canada,New Brunswick,1996,148,33
Canada,Ontario,1752,148,641
Canada,Nova Scotia,1778,148,856
Japan,Hokkaido,1246,165,504
Japan,Tohoku,1252,165,998
Japan,Kanto,1478,165,64
Japan,Chubu,1731,165,200
Japan,Kinki,1564,165,410
Japan,Chugoku,1463,165,729
Australia,New South Wales,1346,130,747
Australia,Victoria,1721,130,105
Australia,Queensland,1586,130,256
Australia,Western Australia,1409,130,612
Australia,South Australia,1700,130,566
Australia,Tasmania,1881,130,708
India,Kerala,1846,147,837
India,Bangalore,1372,147,896
India,Delhi,1829,147,220
India,Hyderabad,1161,147,739
India,Punjab,1149,147,791
India,Pune,1937,147,725
China,Hainan,1692,165,766
China,Gansu,1121,165,981
China,Shichugan,1220,165,894
China,Fujian,1046,165,158
China,Liaonin,1537,165,845
China,Chethua,1661,165,665
USA,California,1936,128,91
USA,Texas,1052,128,81
USA,Florida,1183,128,57
USA,Alaska,1370,128,574
USA,Hawaii,1745,128,395
USA,Virginia,1610,128,938
Japan,Hokkaido,1246,165,454
Japan,Tohoku,1252,165,904
Japan,Kanto,1478,165,178
Japan,Chubu,1731,165,59
Japan,Kinki,1564,165,255
Japan,Chugoku,1463,165,835
Australia,New South Wales,1346,130,679
Australia,Victoria,1721,130,236
Australia,Queensland,1586,130,0
Australia,Western Australia,1409,130,559
Australia,South Australia,1700,130,921
Australia,Tasmania,1881,130,705
India,Kerala,1846,147,512
India,Bangalore,1372,147,465
India,Delhi,1829,147,456
India,Hyderabad,1161,147,60
India,Punjab,1149,147,281
India,Pune,1937,147,686
China,Hainan,1692,165,969
China,Gansu,1121,165,3
China,Shichugan,1220,165,416
China,Fujian,1046,165,495
China,Liaonin,1537,165,989
China,Chethua,1661,165,67
USA,California,1936,128,607
USA,Texas,1052,128,562
USA,Florida,1183,128,40
USA,Alaska,1370,128,527
USA,Hawaii,1745,128,918
USA,Virginia,1610,128,147
Canada,Alberta,1108,148,574
Canada,British Columbia,1690,148,345
Canada,New Brunswick,1996,148,315
Canada,Ontario,1752,148,516
Canada,Nova Scotia,1778,148,227
USA,California,1936,128,228
USA,Texas,1052,128,230
USA,Florida,1183,128,370
USA,Alaska,1370,128,242
USA,Hawaii,1745,128,593
USA,Virginia,1610,128,469
Canada,Alberta,1108,148,841
Canada,British Columbia,1690,148,34
Canada,New Brunswick,1996,148,749
Canada,Ontario,1752,148,950
Canada,Nova Scotia,1778,148,799
Japan,Hokkaido,1246,165,561
Japan,Tohoku,1252,165,409
Japan,Kanto,1478,165,3
Japan,Chubu,1731,165,317
Japan,Kinki,1564,165,14
Japan,Chugoku,1463,165,838
Australia,New South Wales,1346,130,30
Australia,Victoria,1721,130,201
Australia,Queensland,1586,130,114
Australia,Western Australia,1409,130,166
Australia,South Australia,1700,130,746
Australia,Tasmania,1881,130,416
India,Kerala,1846,147,931
India,Bangalore,1372,147,34
India,Delhi,1829,147,647
India,Hyderabad,1161,147,835
India,Punjab,1149,147,443
India,Pune,1937,147,527
China,Hainan,1692,165,322
China,Gansu,1121,165,281
China,Shichugan,1220,165,218
China,Fujian,1046,165,313
China,Liaonin,1537,165,593
China,Chethua,1661,165,527
India,Kerala,1846,147,892
India,Bangalore,1372,147,769
India,Delhi,1829,147,195
India,Hyderabad,1161,147,227
India,Punjab,1149,147,131
India,Pune,1937,147,648
China,Hainan,1692,165,313
China,Gansu,1121,165,450
China,Shichugan,1220,165,176
China,Fujian,1046,165,296
China,Liaonin,1537,165,664
China,Chethua,1661,165,189
USA,California,1936,128,683
USA,Texas,1052,128,563
USA,Florida,1183,128,880
USA,Alaska,1370,128,178
USA,Hawaii,1745,128,429
USA,Virginia,1610,128,731
Canada,Alberta,1108,148,520
Canada,British Columbia,1690,148,597
Canada,New Brunswick,1996,148,253
Canada,Ontario,1752,148,590
Canada,Nova Scotia,1778,148,432
Japan,Hokkaido,1246,165,785
Japan,Tohoku,1252,165,551
Japan,Kanto,1478,165,816
Japan,Chubu,1731,165,951
Japan,Kinki,1564,165,686
Japan,Chugoku,1463,165,891
Australia,New South Wales,1346,130,115
Australia,Victoria,1721,130,510
Australia,Queensland,1586,130,653
Australia,Western Australia,1409,130,323
Australia,South Australia,1700,130,383
Australia,Tasmania,1881,130,802
India,Kerala,1846,147,527
India,Bangalore,1372,147,603
India,Delhi,1829,147,655
India,Hyderabad,1161,147,940
India,Punjab,1149,147,410
India,Pune,1937,147,81
China,Hainan,1692,165,262
China,Gansu,1121,165,397
China,Shichugan,1220,165,17
China,Fujian,1046,165,652
China,Liaonin,1537,165,889
China,Chethua,1661,165,747
USA,California,1936,128,343
USA,Texas,1052,128,270
USA,Florida,1183,128,413
USA,Alaska,1370,128,737
USA,Hawaii,1745,128,158
USA,Virginia,1610,128,821
Canada,Alberta,1108,148,267
Canada,British Columbia,1690,148,754
Canada,New Brunswick,1996,148,445
Canada,Ontario,1752,148,600
Canada,Nova Scotia,1778,148,91
Japan,Hokkaido,1246,165,11
Japan,Tohoku,1252,165,124
Japan,Kanto,1478,165,334
Japan,Chubu,1731,165,478
Japan,Kinki,1564,165,318
Japan,Chugoku,1463,165,318
Australia,New South Wales,1346,130,823
Australia,Victoria,1721,130,282
Australia,Queensland,1586,130,689
Australia,Western Australia,1409,130,613
Australia,South Australia,1700,130,345
Australia,Tasmania,1881,130,681
India,Kerala,1846,147,10
India,Bangalore,1372,147,610
India,Delhi,1829,147,976
India,Hyderabad,1161,147,426
India,Punjab,1149,147,90
India,Pune,1937,147,756
China,Hainan,1692,165,105
China,Gansu,1121,165,691
China,Shichugan,1220,165,676
China,Fujian,1046,165,735
China,Liaonin,1537,165,473
China,Chethua,1661,165,332
USA,California,1936,128,462
USA,Texas,1052,128,770
USA,Florida,1183,128,32
USA,Alaska,1370,128,240
USA,Hawaii,1745,128,652
USA,Virginia,1610,128,393
Canada,Alberta,1108,148,295
Canada,British Columbia,1690,148,115
Canada,New Brunswick,1996,148,645
Canada,Ontario,1752,148,721
Canada,Nova Scotia,1778,148,353
Japan,Hokkaido,1246,165,988
Japan,Tohoku,1252,165,82
Japan,Kanto,1478,165,184
Japan,Chubu,1731,165,657
Japan,Kinki,1564,165,306
Japan,Chugoku,1463,165,204
Australia,New South Wales,1346,130,822
Australia,Victoria,1721,130,997
Australia,Queensland,1586,130,999
Australia,Western Australia,1409,130,395
Australia,South Australia,1700,130,226
Australia,Tasmania,1881,130,1
